student_id,full name,enrollment_date,student_status,avg_score,graduation_year,faculty,source_system
STU001967,Соколов Егор Павлович,2022-10-02,ВЫПУЩЕН,4.44,2028,Физика,DeanOffice
STU001071,Попов Виктория Сергеевич,05/05/2020,отчислен,4.57,2024,Информатика,1C
STU002150,Попов Дарья Дмитриевна,06/24/2024,отчислен,"3,17",2029,Информатика,1C
STU001372,Козлов Дарья Ивановна  ,11/27/2024,graduated,3.27,2028,Юриспруденция,DeanOffice
STU001683,Козлов Виктория Павлович,22.06.2022,suspended,4.74,2028,Физика,DeanOffice
STU000485,Лебедев Павел Алексеевна,2021-01-12,ОТЧИСЛЕН,"4,05",2026,Лингвистика,1C
STU001918,Соколов Виктория Михайлович,2020,graduated,3.85,2026,Лингвистика,1C
STU000739,Лебедев Анна Сергеевна,2023-03-23,выпущен,"4,85",2028,Экономика,1C
STU001025,Петров Алексей Дмитриевич,07/07/2022,выпущен,3.20,2026,Информатика,1C
STU002396,Соколов Ольга Сергеевич,28.12.2023,отчислен,"4,64",2027,Математика,DeanOffice
STU000370,Иванов Иван Михайлович,03/09/2023,ВЫПУЩЕН,,2029,Физика,DeanOffice
STU000777,Смирнов Никита Сергеевич,2021,graduated,3.97,2026,История,1C
STU002103,Козлов Сергей Сергеевич,21.10.2023,enrolled,3.56,2027,Математика,DeanOffice
STU000840,Петров Дмитрий Сергеевич,2021-06-21,ВЫПУЩЕН,3.26,2025,Юриспруденция,LMS
STU001091,Петров Никита Алексеевна,2021-06-27,выпущен,3.58,2026,История,DeanOffice
STU001623,Соколов Дмитрий Ивановна,2024-02-25,ОТЧИСЛЕН,3.70,2028,Информатика,1C
STU000635,Лебедев Дарья Сергеевич,2024-01-12,отчислен,5.00,2029,Физика,LMS
STU000504,Петров Ольга Ивановна,2021-10-25,отчислен,3.91,2026,Математика,1C
STU002303,Смирнов Анна Алексеевич,09/19/2024,отчислен,,2030,Юриспруденция,1C
STU002239,Смирнов Сергей Иванович  ,2021,graduated,"4,40",2026,Менеджмент,DeanOffice
STU000099,Козлов Егор Михайловна  ,2021,выпущен,3.11,2025,Экономика,DeanOffice
STU000603,Козлов Никита Иванович,2021-02-28,выпущен,"4,28",2027,Лингвистика,1C
STU000371,Иванов Ольга Иванович,05/26/2023,отчислен,4.22,2027,История,LMS
,Попов Ольга Дмитриевич,03/07/2024,выпущен,4.15,2028,Физика,LMS
STU001104,Лебедев Анна Михайловна,2022,ВЫПУЩЕН,"4,94",2026,Математика,DeanOffice
STU001508,Лебедев Дмитрий Сергеевна,2024,выпущен,"3,71",2028,Юриспруденция,DeanOffice
STU001845,Петров Михаил Сергеевич,2021,выпущен,3.73,2025,История,DeanOffice
STU001851,Соколов Алексей Алексеевна,04.02.2022,выпущен,"3,15",2028,История,1C
STU002278,Лебедев Егор Алексеевна,2024-09-17,Учится,3.19,2028,История,LMS
STU002065,Соколов Егор Михайловна,09/21/2020,выпущен,,2025,Юриспруденция,LMS
STU001967,Соколов Егор Павлович  ,02/07/2022,выпущен,4.12,2028,Информатика,LMS
STU001109,Попов Михаил Иванович,06.07.2020,отчислен,"3,45",2025,Лингвистика,LMS
STU000267,Кузнецов Татьяна Алексеевич,02/23/2023,отчислен,4.69,2029,Математика,DeanOffice
STU001649,Попов Павел Павловна  ,26.09.2022,отчислен,"3,93",2027,Информатика,1C
STU002182,Попов Елена Алексеевич,04.07.2021,В АКАДЕМЕ,"3,57",2025,История,1C
STU001442,Смирнов Анна Ивановна,2021-06-04,выпущен,4.09,2025,Экономика,DeanOffice
STU001135,Иванов Павел Алексеевна,02/28/2021,SUSPENDED,"3,80",2027,История,1C
STU001525,Соколов Дмитрий Павловна,2024-06-11,выпущен,3.95,2030,Лингвистика,DeanOffice
STU001917,Иванов Дмитрий Михайловна,07.09.2020,graduated,"4,34",2026,Юриспруденция,LMS
STU000564,Смирнов Анна Павловна  ,11/02/2020,выпущен,3.79,2026,Лингвистика,DeanOffice
STU001287,Иванов Никита Павловна,07/04/2020,GRADUATED,3.71,2025,Менеджмент,LMS
STU002025,Иванов Сергей Павлович,06.07.2023,выпущен,"4,65",2027,Менеджмент,LMS
STU000054,Петров Анна Иванович  ,07.08.2023,ВЫПУЩЕН,3.15,2029,Лингвистика,LMS
STU001387,Попов Ольга Дмитриевна,12/12/2020,ВЫПУЩЕН,3.64,2026,Юриспруденция,1C
STU000397,Иванов Алексей Дмитриевич,04/26/2021,выпущен,3.30,2026,Информатика,LMS
STU000047,Петров Ольга Павловна  ,2022,выпущен,4.37,2026,История,DeanOffice
STU001448,Попов Елена Дмитриевич,23.03.2024,выпущен,4.77,2028,Математика,1C
STU001555,Иванов Дарья Павлович,22.06.2020,graduated,3.59,2024,Менеджмент,DeanOffice
STU002353,Смирнов Елена Павлович,2023-11-07,выпущен,"4,18",2029,История,LMS
STU000603,Козлов Никита Иванович,2021,GRADUATED,"4,21",2027,Менеджмент,1C
STU000141,Лебедев Сергей Алексеевич,2021-08-13,АКАДЕМ,3.01,2026,Экономика,LMS
STU002388,Смирнов Павел Павловна,22.03.2021,graduated,"3,61",2026,Менеджмент,1C
STU001759,Соколов Виктория Павлович  ,2021,отчислен,"3,80",2025,Математика,DeanOffice
STU001250,Смирнов Ольга Павлович,2020,отчислен,4.56,2025,Информатика,DeanOffice
STU000106,Лебедев Ольга Ивановна,2022,в академе,"3,79",2027,Юриспруденция,LMS
STU000782,Кузнецов Виктория Сергеевич,02/15/2020,ВЫПУЩЕН,"4,67",2025,Экономика,1C
STU001164,Козлов Сергей Михайловна  ,03.03.2024,ОТЧИСЛЕН,4.23,2029,Математика,DeanOffice
,Смирнов Дарья Михайловна,06/20/2024,обучается,4.35,2029,Лингвистика,DeanOffice
STU001631,Иванов Виктория Павловна,2020,отчислен,4.58,2025,Экономика,1C
STU000478,Козлов Татьяна Дмитриевич,10/06/2024,выпущен,"3,45",2028,Математика,DeanOffice
STU001628,Иванов Алексей Павлович,18.11.2022,graduated,"3,99",2028,Менеджмент,LMS
STU001991,Петров Егор Ивановна,10/28/2024,Учится,4.26,2030,Информатика,1C
STU000354,Попов Ольга Сергеевна,07/06/2024,отчислен,5.00,2028,Физика,LMS
,Соколов Павел Павловна,03.10.2020,отчислен,3.80,2026,История,LMS
STU002022,Попов Егор Дмитриевич,2024-03-14,suspended,3.69,2029,Информатика,DeanOffice
STU002277,Соколов Мария Ивановна,05/27/2020,выпущен,"4,45",2024,Информатика,LMS
STU000209,Иванов Ольга Павлович  ,01/18/2022,выпущен,4.40,2026,Юриспруденция,DeanOffice
STU002093,Попов Татьяна Дмитриевич,2022-12-04,ОТЧИСЛЕН,"4,45",2027,Экономика,1C
STU001208,Козлов Сергей Михайловна,2024-03-21,выпущен,"4,35",2030,Юриспруденция,DeanOffice
STU000328,Козлов Мария Алексеевич,07/23/2024,graduated,"4,74",2028,Лингвистика,LMS
STU000402,Козлов Михаил Павловна,2020-06-12,академ,,2025,Математика,LMS
STU000648,Петров Виктория Павловна,2024-09-19,отчислен,4.93,2028,Лингвистика,1C
STU000773,Иванов Сергей Иванович  ,04.05.2024,отчислен,3.45,2029,История,1C
STU001217,Иванов Алина Сергеевна,11.01.2024,выпущен,4.40,2028,Менеджмент,LMS
STU002260,Козлов Михаил Михайловна,2024,выпущен,4.80,2029,Физика,LMS
STU000713,Соколов Виктория Павлович,2022,выпущен,3.90,2026,История,DeanOffice
STU001847,Смирнов Дмитрий Михайловна,10/25/2022,выпущен,4.35,2028,Физика,LMS
STU000553,Кузнецов Ольга Алексеевич  ,2020-09-23,выпущен,"3,36",2024,Менеджмент,LMS
STU002399,Петров Дарья Ивановна,18.11.2020,Учится,3.16,2025,Физика,LMS
STU000728,Попов Алексей Дмитриевич,2020-02-10,Учится,4.21,2024,Информатика,1C
STU001685,Соколов Дарья Ивановна,2024,GRADUATED,3.56,2028,Лингвистика,DeanOffice
STU002038,Соколов Мария Михайловна,2022-04-02,выпущен,3.08,2026,Экономика,LMS
STU000408,Иванов Мария Павлович,07.09.2020,GRADUATED,"4,66",2025,Экономика,LMS
STU001360,Иванов Виктория Павловна,07/24/2022,SUSPENDED,,2027,История,1C
STU000930,Иванов Сергей Михайловна,12.12.2023,выпущен,,2027,Экономика,DeanOffice
STU001492,Иванов Егор Алексеевич  ,07/21/2023,выпущен,4.74,2027,Экономика,1C
STU001383,Лебедев Никита Павлович,2023-01-20,ВЫПУЩЕН,4.45,2029,Лингвистика,DeanOffice
STU000241,Иванов Дарья Павлович,2020-01-21,SUSPENDED,"3,11",2026,Математика,DeanOffice
STU001408,Соколов Михаил Сергеевич,2021-08-19,GRADUATED,4.14,2027,Физика,1C
STU000672,Лебедев Ольга Дмитриевна,11/18/2020,выпущен,,2024,История,LMS
STU002073,Петров Никита Михайлович,2021-09-16,выпущен,4.24,2025,Менеджмент,DeanOffice
STU001433,Лебедев Михаил Алексеевич,08/22/2023,отчислен,3.27,2028,Физика,1C
STU000141,Лебедев Сергей Алексеевич,2021,ВЫПУЩЕН,2.94,2026,Менеджмент,DeanOffice
STU000825,Иванов Михаил Михайловна,2020-04-28,ВЫПУЩЕН,4.64,2025,Экономика,DeanOffice
STU002389,Петров Павел Павлович,2023-02-07,suspended,"4,90",2028,Физика,DeanOffice
STU000397,Иванов Алексей Дмитриевич,2021-09-12,отчислен,3.43,2026,Экономика,LMS
STU000786,Смирнов Дмитрий Михайлович,08/18/2021,ВЫПУЩЕН,"4,65",2027,Информатика,1C
STU001764,Иванов Алина Михайловна,02/06/2020,выпущен,3.23,2026,Лингвистика,1C
STU001671,Иванов Алексей Павлович,02/20/2024,обучается,3.53,2030,Экономика,1C
